Date,Time,[3601_DB30DW66],[3601_DB33DW2],[3601_DB33DW4],[3601_DB33DW6],[3601_DB33DW8],[3601_DB33DW10],[3601_DB33DW12],[3601_DB33DW14],[3601_DB33DW16],[3601_DB33DW18],[3601_DB33DW20],[3601_DB20DW416]
16/10/2020,1:12:00 PM,505.674543,467.8455738,405.1508628,434.0118766,531.7026309,650.5921412,1007.281896,944.6839232,6.323243957,186.9974507,369.1578118,580.3723977
16/10/2020,1:13:00 PM,527.0350362,439.7150214,452.14302,489.6772845,439.5115942,602.9971048,983.1877473,826.5147165,6.988846226,167.6109689,318.0922369,549.077687
16/10/2020,1:14:00 PM,467.3591478,409.737602,427.0659314,484.8871752,437.8139411,569.2033928,1005.947597,910.9981871,6.736381812,188.8150766,313.3006813,579.990277
16/10/2020,1:15:00 PM,536.7969659,432.0061796,421.3544442,447.7534779,562.8172555,615.8679483,876.0748326,1064.83351,5.770153853,173.9414882,290.5971516,508.5165032
16/10/2020,1:16:00 PM,509.3136839,457.6734399,463.4305563,451.3151558,474.7465313,630.1029977,993.8807375,916.5203395,5.975876763,189.4293739,277.3157909,547.9904696
16/10/2020,1:17:00 PM,518.0666361,465.8665236,411.7952654,474.5265736,454.9717727,508.8284886,960.9131572,982.2325321,6.09583321,183.3607632,295.7735238,518.6527772
16/10/2020,1:18:00 PM,449.044969,410.5154968,450.3391685,481.8036073,513.1597026,643.5977659,1024.157646,1054.579974,6.161836575,183.3771642,296.0541865,529.6077722
16/10/2020,1:19:00 PM,539.3628583,460.426611,419.7118125,413.2062132,454.8786738,724.9657218,940.3180527,1079.984209,5.539265198,170.7750852,304.1874041,459.2034832
16/10/2020,1:20:00 PM,577.1505414,435.1690317,477.3627255,423.5651987,545.4813404,692.4057396,1024.858351,954.781559,7.350863176,160.2090829,330.2646688,626.1648426
16/10/2020,1:21:00 PM,506.1887145,485.4329723,464.9185967,430.5611632,463.7774132,610.7085723,942.5665174,1019.017864,5.665387249,169.1146006,303.9391155,430.5295212
16/10/2020,1:22:00 PM,548.9344933,449.5756738,441.4648667,498.5219481,426.657228,689.2079555,1038.952545,944.6316397,6.904479791,172.1041783,356.0035864,506.5151213
16/10/2020,1:23:00 PM,527.8582344,430.4283838,464.4146696,442.0126469,515.6884069,597.2500069,1032.330088,964.7524128,6.488142288,165.1949456,304.335279,522.3412314
16/10/2020,1:24:00 PM,489.3351715,433.6872877,388.8162525,420.6871714,456.5903777,628.7821784,1003.066773,823.623517,5.992557373,164.7168784,279.3936716,561.1013843
16/10/2020,1:25:00 PM,493.1031854,456.0544809,354.7659875,409.2619353,484.9759272,657.6677563,947.5354799,833.8183879,5.851568908,178.232357,272.9707532,559.3092409
16/10/2020,1:26:00 PM,490.9426408,425.9685268,434.6728503,409.1141296,470.9659506,571.2822223,873.6553884,991.5916572,5.530346399,156.7008634,336.1979308,445.0279324
16/10/2020,1:27:00 PM,489.4184837,390.0600214,476.000868,472.514139,495.3216432,587.8957597,1106.169911,932.8994229,6.515814866,184.3050445,312.7184764,543.6129672
16/10/2020,1:28:00 PM,516.6363721,423.0733828,420.0998745,442.5565497,451.6772978,646.4749677,949.3133128,983.27537,6.242936675,159.8919083,343.9612921,494.5885678
16/10/2020,1:29:00 PM,498.5331584,452.6015373,452.0998562,403.8536911,538.9539259,699.941774,966.6095769,864.4535106,6.618255,159.4243735,276.9595038,548.3848416
16/10/2020,1:30:00 PM,521.7512938,447.6393011,405.2126836,464.2161133,486.7258176,586.8744644,946.1995463,1024.766621,5.404872708,163.0272322,321.1904199,508.3025863
16/10/2020,1:31:00 PM,509.5989676,409.6582474,507.3473498,379.1342226,482.9097218,635.9539509,896.4147732,936.9641502,6.659316311,186.213499,303.9083827,558.5583887
16/10/2020,1:32:00 PM,571.6050819,431.52041,438.8685485,456.4784584,452.0075247,626.3101413,978.4032961,922.2958725,5.836673622,202.3937985,332.1227122,595.526684
16/10/2020,1:33:00 PM,605.6367014,461.1097872,419.7657928,494.8209886,457.168237,669.6470733,999.203678,841.3069331,5.575515969,174.9207628,300.8710671,554.3297335
16/10/2020,1:34:00 PM,550.4203798,413.7228004,468.9919301,515.1629523,477.1888774,589.0457168,1035.25401,979.2780081,4.933135828,162.7996714,320.7673159,548.9956237
16/10/2020,1:35:00 PM,510.4302437,440.1082154,505.5388021,461.3243966,426.9631478,649.5032751,1059.629336,937.3723725,6.386545183,169.4925074,298.5799265,549.6598365
16/10/2020,1:36:00 PM,522.8003891,423.00153,432.8679045,479.0312367,488.4903387,566.4762978,957.6473064,972.9902262,6.128952715,181.9414142,318.3080043,584.8381347
16/10/2020,1:37:00 PM,507.4637125,385.1902993,400.9692091,513.7209124,466.9868026,690.191842,973.3343959,868.6741997,5.648341065,169.1303656,288.6549489,584.2497412
16/10/2020,1:38:00 PM,515.7673141,466.9507013,455.0838632,443.1602156,475.0582565,663.4842556,864.9415812,971.0785375,6.18363228,177.861388,352.0035388,490.7906606
16/10/2020,1:39:00 PM,517.3933848,458.3927955,422.1026752,465.9854578,506.0595582,590.8800282,1011.517215,953.1549045,5.307600407,174.656196,326.6373525,483.1130222
16/10/2020,1:40:00 PM,521.7470069,465.2290254,398.7133531,438.7529076,410.9288492,642.8173602,1031.656713,801.3689806,4.967552619,166.9671342,299.9147629,501.8475362
16/10/2020,1:41:00 PM,532.3795925,495.8288519,375.7855484,498.8966903,466.1688605,620.6184721,1087.274589,884.7793797,5.848912298,168.6598625,250.3388362,498.1137142
16/10/2020,1:42:00 PM,475.5454267,433.4221536,419.7579398,455.0294603,473.9523195,637.240461,1038.319093,935.5442636,5.364246765,147.0736093,317.8231906,509.8964755
16/10/2020,1:43:00 PM,423.3668319,468.92484,441.1860377,478.1827771,452.2803918,584.2386385,1034.743615,989.5324193,4.847099084,146.0536364,292.2436316,511.552097
16/10/2020,1:44:00 PM,414.7485619,480.0543909,398.7898664,420.9394154,446.4617586,666.6598092,1052.069141,938.9539797,5.389873548,162.6077786,273.3304201,531.7507116
16/10/2020,1:45:00 PM,549.6008949,430.9621947,432.2851476,528.4820775,495.8636749,627.8212659,800.1865109,983.48174,6.007744921,157.1392327,317.4798861,548.5798994
16/10/2020,1:46:00 PM,479.7880253,429.4809238,463.5379576,443.9422883,457.1037582,572.3164059,972.6701778,941.0168667,5.946294174,152.5429017,306.3277904,563.1838959
16/10/2020,1:47:00 PM,589.6000332,372.4823117,426.4533894,396.50866,445.5071626,668.6456636,1032.458767,999.0346597,5.696716809,176.0715458,343.8292841,586.0210466
16/10/2020,1:48:00 PM,576.1563222,477.0691659,452.2078541,503.328169,493.8418347,660.7407501,982.0489316,959.0011475,6.526265512,187.6800908,304.0567778,527.1633817
16/10/2020,1:49:00 PM,539.3041045,489.6069164,519.3211775,456.279496,440.6644765,627.4543897,937.3443729,1066.978023,5.654979807,182.8981169,283.2675927,589.1498894
16/10/2020,1:50:00 PM,540.799887,384.7516552,430.819595,486.949469,491.581081,618.7759782,961.627842,1051.27573,6.420781041,159.0834529,322.8242736,517.692893
16/10/2020,1:51:00 PM,496.0650097,429.4335478,464.625389,489.0902965,476.3807155,542.9965415,1031.439732,965.2556143,5.511616567,169.0079497,297.2159766,470.572196
16/10/2020,1:52:00 PM,498.6917993,456.6442584,472.0934474,565.7966556,479.5484602,657.243491,1085.033009,918.9547214,6.649178192,170.2483751,298.0507325,541.7800975
16/10/2020,1:53:00 PM,475.6388506,417.8062164,439.7813081,437.2194003,455.0337867,619.7758273,1039.920555,993.6998919,5.602044976,151.1279499,300.6350837,553.8003824
16/10/2020,1:54:00 PM,534.9579493,485.0787875,469.9456614,483.5621764,519.6821347,739.2727052,1041.047897,866.5960931,6.121413545,149.4582147,333.7729003,515.7197604
16/10/2020,1:55:00 PM,504.0886287,437.8248816,386.2802497,461.0075144,463.3550338,628.4060933,1039.666837,877.1004819,6.195517049,175.1915742,311.5254879,591.0321868
16/10/2020,1:56:00 PM,477.9008048,396.1357483,459.8455528,494.1984022,475.5352599,615.4972054,962.8829693,1001.065803,5.933363757,173.5692647,300.6176513,624.2582403
16/10/2020,1:57:00 PM,468.2831797,458.7230776,419.5203211,422.6512414,484.4352625,705.735632,1070.992632,883.4193224,5.082889487,162.431168,311.512195,485.0826542
16/10/2020,1:58:00 PM,464.9262612,414.8632516,375.1234498,510.0858521,445.3562664,606.4309381,931.4031664,986.8749392,5.971922472,161.8003213,298.7525329,517.246256
16/10/2020,1:59:00 PM,595.0304476,473.7078832,440.4880758,480.2410989,499.7803458,649.8695013,987.6025822,874.3063995,5.868033383,139.7133971,295.5809825,490.744574
16/10/2020,2:00:00 PM,418.5204852,377.211104,458.8827099,423.9994451,451.6258045,658.3926204,903.6266705,992.3220747,5.475412923,153.1972331,311.9758438,535.9236775
16/10/2020,2:01:00 PM,562.6462252,439.1218227,446.873386,462.5536118,491.0804218,691.5120461,892.041075,847.4186241,6.259032286,154.5004836,252.6470849,571.4835811
16/10/2020,2:02:00 PM,532.8250209,415.8224477,439.5067377,517.831151,581.6781006,673.9401313,979.2502517,854.6509113,5.640457737,175.0657932,312.4515751,547.8737213
16/10/2020,2:03:00 PM,543.7313434,400.8443011,429.7356253,508.1708553,473.8880316,656.3503257,1086.764327,869.8801061,6.352710098,166.5841313,298.1596992,496.3738435
16/10/2020,2:04:00 PM,484.2093346,473.9611878,394.4649321,474.7153624,482.2012501,652.8077132,929.8526537,1031.504668,5.707756767,181.4457306,323.6704142,481.581261
16/10/2020,2:05:00 PM,476.3111856,448.9002892,444.3869227,483.3614134,480.2692196,558.1512678,1007.584622,862.9635835,6.351844448,191.3071463,277.6405055,489.8380644
16/10/2020,2:06:00 PM,568.6332128,444.2954086,459.4897817,470.3517732,476.0737022,691.1953324,961.3754292,957.3066174,5.337816768,178.0550622,322.600104,464.6512191
16/10/2020,2:07:00 PM,543.290961,419.4367025,415.1798251,386.6770772,496.4944192,640.6008075,964.0139938,925.5655857,5.883726016,181.5939401,305.1252794,445.1369067
16/10/2020,2:08:00 PM,500.2044359,470.7714011,477.3718997,416.0290924,478.272018,603.7531882,1101.148464,989.3412491,6.572460363,185.1366458,281.5058771,528.5251607
16/10/2020,2:09:00 PM,588.5855298,380.5559751,451.8833967,474.466331,506.8892752,684.7613267,1088.28647,958.0691521,5.617247946,157.4205164,307.1644878,545.8034009
16/10/2020,2:10:00 PM,606.390166,481.1369791,392.2964849,433.502725,467.6484633,577.4922062,1014.686504,1081.777365,6.475247452,170.7633758,332.7420696,588.3232933
16/10/2020,2:11:00 PM,448.8057324,499.0095406,408.1499629,493.8568608,431.2313108,642.3975296,1028.793314,958.7566988,5.446523696,186.6175784,317.7336507,501.1735339
16/10/2020,2:12:00 PM,490.5641654,478.4517142,387.9781598,466.4168333,452.9998252,631.0051999,1044.844419,785.0145633,6.988572569,190.590044,301.0589362,569.2039856
16/10/2020,2:13:00 PM,437.7755646,455.8882717,478.9699238,440.7038766,442.9739334,555.8083173,906.2926188,930.9069123,6.804100351,158.4222603,326.9080496,564.1185887
16/10/2020,2:14:00 PM,493.5206934,409.546917,419.5123875,474.7416651,448.4015516,560.8733984,1022.41278,928.7888199,6.332360255,179.5974972,316.8557718,597.2685817
16/10/2020,2:15:00 PM,528.1637101,412.2085537,444.4530748,413.3133283,504.4288293,644.4544482,1024.922057,944.0113298,5.9755979,173.8041284,307.3681968,539.5526035
16/10/2020,2:16:00 PM,597.7833981,411.1362593,430.5559674,450.844464,425.683374,636.0533613,1035.935784,832.2092687,6.158706262,173.5440428,286.5091683,443.7087736
16/10/2020,2:17:00 PM,474.9528755,458.4008792,428.7249673,532.8470788,400.1033835,716.5777223,873.419495,848.3756833,5.602715725,186.28914,299.7589933,536.2909027
16/10/2020,2:18:00 PM,508.2421842,374.6814062,522.696682,440.3383468,463.4453425,633.0292778,861.5338308,976.2670744,5.73549263,179.3784838,319.1083622,487.5487777
16/10/2020,2:19:00 PM,511.7359021,469.1076148,392.4243455,460.592268,523.506174,668.4764996,864.3526984,873.1892002,5.376073595,148.3923706,360.8334826,512.2894583
16/10/2020,2:20:00 PM,500.1388663,489.953709,463.7294902,456.2268609,448.7715223,780.1772756,618.9194319,1046.269131,6.555392239,196.535514,295.8437066,528.0589954
16/10/2020,2:21:00 PM,550.3905221,381.8165875,376.8660381,466.7313687,463.9015882,683.3109605,794.9582864,855.8653379,6.049224592,180.6688066,358.131921,490.2508251
16/10/2020,2:22:00 PM,480.2179141,393.440207,418.7551976,478.4869206,461.0237116,584.0732449,1020.396404,976.7806987,6.131551169,143.1764686,360.2965174,536.4910789
16/10/2020,2:23:00 PM,447.8017419,381.8876076,398.0409407,437.6626453,437.6705444,628.2182289,1047.902376,888.0460583,6.101613341,180.4889222,347.5888359,541.1900417
16/10/2020,2:24:00 PM,483.678126,474.2433594,485.7082843,425.7630716,531.2591311,615.7868827,907.4735491,916.5140848,6.639649264,177.3455223,306.4248091,491.1690232
16/10/2020,2:25:00 PM,646.744943,419.9817693,443.6820512,493.5962405,470.3770465,657.5148074,880.2161931,954.0846884,6.395396787,174.79035,298.7418425,544.0178725
16/10/2020,2:26:00 PM,517.7129004,468.2306985,418.7107619,507.442644,356.2332865,706.7913547,1106.106394,911.4793337,5.258344499,174.452976,381.224754,455.9418044
16/10/2020,2:27:00 PM,529.3236907,462.3355699,467.6798884,495.0313704,446.9313652,513.8131268,1083.543345,911.8235831,6.557096641,169.238914,283.3896117,533.9118051
16/10/2020,2:28:00 PM,471.0064615,399.2655823,456.915219,511.513788,526.2029014,605.8047072,963.6500819,924.9719184,6.330798815,180.8332868,309.0667304,590.4236666
16/10/2020,2:29:00 PM,533.4234877,483.3922631,430.8565669,436.4314492,500.5026375,653.2907497,873.8180672,844.4273616,6.112861314,164.5808541,309.4679052,529.0849997
16/10/2020,2:30:00 PM,470.054495,407.293772,393.9401928,450.4094104,425.9486786,632.3689492,936.5165085,934.678359,6.369581361,185.4902168,285.3981824,541.7006721
16/10/2020,2:31:00 PM,565.9685487,391.8143188,456.277413,477.1507727,503.3435092,675.6185381,904.0629524,877.6714414,5.796358699,158.5159184,299.7235036,555.4987623
16/10/2020,2:32:00 PM,479.6103152,443.9194178,429.2887253,457.0591834,480.2393767,571.2206769,1003.027643,945.651994,6.623551565,176.9570998,351.5190172,605.9237879
16/10/2020,2:33:00 PM,491.0825995,441.8875449,403.50741,497.8816934,487.275489,620.8078175,996.9462116,876.4637847,5.646377346,178.6478058,297.1715953,592.6469078
16/10/2020,2:34:00 PM,549.9605363,433.1757944,482.5597998,525.6619085,518.7941964,566.2589271,854.6455722,829.8234045,6.435346097,161.2923396,312.7565662,563.2466012
16/10/2020,2:35:00 PM,571.106552,473.3843823,406.0252091,546.7458959,484.7208074,537.9855398,908.4831228,920.3124608,5.951318631,175.3022738,275.1227092,507.8394425
16/10/2020,2:36:00 PM,520.0339657,413.4571352,487.2796785,449.7128039,528.0994078,590.1356174,851.9438582,934.4866695,5.860998406,186.9531181,297.827719,550.6957936
16/10/2020,2:37:00 PM,620.5772299,433.3398987,427.0228858,402.7367147,479.5924233,653.8884134,904.3981206,948.6561059,6.353542703,169.9383732,317.5340322,529.4801567
16/10/2020,2:38:00 PM,511.5902456,401.0166249,462.753135,436.1838255,473.0428569,623.8472007,908.6059441,938.5567529,5.589362621,166.1784597,293.5844058,557.4035196
16/10/2020,2:39:00 PM,538.4379234,383.4315135,407.8152256,535.6542173,464.3752878,695.9405068,821.7122695,1077.963329,5.775795345,144.5861308,303.3357618,552.6917089
16/10/2020,2:40:00 PM,478.4935422,407.582848,512.6466437,496.5581484,402.3501292,658.5514391,867.7408652,930.8812226,5.510349435,160.999257,298.9857289,598.3641616
16/10/2020,2:41:00 PM,528.0692596,408.1412555,390.9712909,427.4515446,440.5676977,563.6187778,1043.080011,776.8887644,6.16449038,192.0666116,350.3116806,482.6520498
16/10/2020,2:42:00 PM,436.6460161,407.1244225,429.9847383,473.5304972,518.3681442,629.4094531,873.4191982,900.5869981,6.435400867,164.1661011,277.0406269,550.9639862
16/10/2020,2:43:00 PM,496.7314612,417.5347058,420.5949561,482.4206173,448.3251294,587.6170743,1045.702972,882.9638657,6.174292376,160.2680744,284.2047147,581.3458559
16/10/2020,2:44:00 PM,591.339712,466.4339396,415.3116545,435.9998639,445.843181,711.8239306,1032.561477,887.5009895,5.341697116,170.429048,318.5102018,531.1952887
16/10/2020,2:45:00 PM,628.2213419,393.3808395,498.5497356,465.6629368,435.6632051,633.0434536,978.449564,874.301623,5.994199165,174.0412288,311.2686932,537.850601
16/10/2020,2:46:00 PM,575.7006553,375.0612143,428.6623268,476.667368,524.447551,595.6693404,1039.756025,847.7150824,6.013662444,179.5899343,290.5105704,547.2139025
16/10/2020,2:47:00 PM,487.4178134,395.4592205,426.6987982,567.208539,424.2460129,532.6322894,968.6192719,969.7234446,6.960314802,177.0538887,335.8525635,494.8107612
16/10/2020,2:48:00 PM,441.994645,465.2480123,393.4049564,478.9164686,495.7958028,672.9542196,882.1577177,926.3805792,5.756573236,154.1673032,291.4923758,564.7718972
16/10/2020,2:49:00 PM,559.762855,457.5347962,480.3397727,401.713668,463.969482,693.0063686,1046.226397,820.7032894,6.02178523,185.6598409,325.5513943,564.1192496
16/10/2020,2:50:00 PM,594.0052278,449.018482,418.1053697,441.5219809,395.1397599,627.4374845,921.0560616,1048.414477,5.998695552,172.9958835,308.2051377,519.7172647
16/10/2020,2:51:00 PM,484.6632122,455.8344612,456.1294307,518.006764,501.5390057,566.453521,1006.328664,831.7610142,5.813655502,174.2237475,311.0260919,462.0661263
16/10/2020,2:52:00 PM,519.4639528,378.9289274,458.3906018,491.5123353,524.3345725,672.249545,1053.099065,926.063281,5.804752121,163.0991046,316.2574057,544.0535638
16/10/2020,2:53:00 PM,524.9773934,341.8892406,431.1472392,456.091194,470.8755678,584.1420289,903.0654557,937.107739,6.379746113,174.2527521,297.4572011,537.9018145
16/10/2020,2:54:00 PM,528.9619256,403.2248959,466.2540973,482.6734789,514.6749056,690.8626017,882.0729419,992.4658815,6.077896329,176.7485223,279.6626182,562.1747164
16/10/2020,2:55:00 PM,560.4276326,410.0052749,458.2500325,497.1267338,520.4705648,605.6056714,963.1713323,942.0477148,6.292447098,157.6714333,260.9984632,573.7536935
16/10/2020,2:56:00 PM,557.8405817,460.8173522,466.5943275,416.3800238,445.9738175,642.8857084,1043.396921,843.6080171,5.519083505,180.277488,361.022172,486.7053311
16/10/2020,2:57:00 PM,507.4210526,466.8848245,404.099382,496.7111011,414.1687891,628.3472289,775.0561831,966.7649157,6.002802859,168.4598647,301.5272557,585.249755
16/10/2020,2:58:00 PM,525.1545524,436.9578842,435.19439,423.5020253,453.4768641,595.3312701,1051.498987,1006.803361,6.636973741,163.8678155,320.0801401,541.879702
16/10/2020,2:59:00 PM,453.2146512,454.8286831,401.8945517,528.8322771,488.6212116,670.7348448,1082.527666,1063.577787,5.413190025,173.5593738,311.6071912,547.1260494
16/10/2020,3:00:00 PM,504.4589185,465.522803,499.7442912,448.7488288,462.8417899,565.4933394,934.1436883,954.2087586,5.588707664,202.143115,314.727142,566.2576483
16/10/2020,3:01:00 PM,486.7167819,450.9946134,420.0620825,512.9073547,419.0289644,684.2613957,997.7063343,1040.456425,6.315212256,191.8674916,330.9963307,532.2829714
16/10/2020,3:02:00 PM,570.9726268,412.2520557,410.6481743,509.9277603,463.2701574,483.5538524,921.8807639,980.0240757,5.630133296,169.7262626,320.1396264,542.3454847
16/10/2020,3:03:00 PM,519.3370733,443.3606958,422.954543,498.6687564,500.9593106,553.9421547,1018.822451,1099.859816,5.366513367,174.931863,277.570343,540.1192777
16/10/2020,3:04:00 PM,546.9054823,353.4342606,384.1572396,480.3286309,491.4653623,639.8086849,1005.611267,852.8712558,6.080452088,171.2073092,275.9267779,591.621149
16/10/2020,3:05:00 PM,491.5661603,377.0910522,434.3008011,494.2826415,492.8350075,617.4649506,943.7225169,868.3360254,6.213868801,162.4554747,260.4373575,477.2527304
16/10/2020,3:06:00 PM,487.205594,427.3655629,452.1789177,464.3861861,480.7998924,586.8457209,923.8185067,1010.549381,6.842487905,170.1233008,295.2879816,561.3000104
16/10/2020,3:07:00 PM,539.937414,409.637737,439.4869268,407.6161788,456.2456123,674.8606756,795.9198983,950.9627638,6.640315825,157.9015097,360.0653665,564.324873
16/10/2020,3:08:00 PM,517.3829273,380.3018864,398.1856789,442.5335397,438.8000776,583.9933738,873.5719367,931.4081418,5.936825984,190.901195,348.0422224,535.3082704
16/10/2020,3:09:00 PM,529.084132,406.4540894,477.0693488,452.9043057,528.3295669,605.8603807,868.1877025,779.2325534,5.990053428,146.8948771,283.2048444,520.7728873
16/10/2020,3:10:00 PM,547.6288173,444.9223462,450.9612282,423.075686,471.7198177,710.163164,882.8426326,948.919968,6.142877681,182.4630565,355.4122096,475.0546532
16/10/2020,3:11:00 PM,524.6525066,460.1443602,422.2468447,500.8110425,533.8371001,608.3901813,966.5365181,861.6676023,5.928409976,166.4610604,285.1946589,513.7120209
16/10/2020,3:12:00 PM,435.205804,476.0746865,433.2632641,475.4199722,445.9092173,700.792777,1005.038714,1025.582535,6.088518686,165.9369302,313.6566958,542.2221091
16/10/2020,3:13:00 PM,524.2720816,437.1142659,470.4819232,510.6989473,466.6885522,712.1657306,1045.993661,961.0731051,6.315487452,173.0216302,299.2916273,505.3567862
16/10/2020,3:14:00 PM,500.8411883,407.8172838,409.8394244,477.9084652,477.8171598,708.3254462,974.6438127,819.6074205,6.050695881,183.4798455,338.1797187,484.1333823
16/10/2020,3:15:00 PM,566.4407377,418.9439084,451.3674503,510.1239409,516.898344,596.9359123,1042.039828,929.8012455,6.255663114,171.8349608,294.9299386,521.1393144
16/10/2020,3:16:00 PM,509.1850099,428.2919466,470.8424695,459.3124932,542.5902588,661.2844891,1124.027695,922.9721907,4.49524352,170.0743689,309.4165847,564.026825
16/10/2020,3:17:00 PM,490.946643,374.0121912,469.1569109,483.4037864,511.776485,567.7503684,959.5390246,882.7565913,6.006238656,181.2743715,323.2406653,460.4997273
16/10/2020,3:18:00 PM,584.3956559,409.0042541,443.1592309,434.0899745,465.8632334,580.6387791,900.1636269,869.6737446,6.280604895,162.1341865,307.8211501,587.6880409
16/10/2020,3:19:00 PM,626.3820204,416.6904687,442.8417962,441.1786764,460.772633,618.6257132,1024.335255,851.4366242,5.908750849,152.7958223,297.7698108,529.2972482
16/10/2020,3:20:00 PM,511.5336221,416.2962385,341.6815822,490.7650193,466.713306,562.5597924,884.3844215,1039.11687,5.792181799,166.3154602,286.168564,544.0653814
16/10/2020,3:21:00 PM,504.2080315,373.0629383,514.6354037,473.5695012,444.3467851,657.2892494,963.958455,886.2558752,6.516882019,182.4020918,322.2350868,479.7464107
16/10/2020,3:22:00 PM,453.1932716,423.4717417,358.9347645,513.6782569,379.4159221,594.1646271,967.7980191,954.0737148,6.183339482,172.5655031,295.7738418,572.9742638
16/10/2020,3:23:00 PM,541.9191315,450.9053342,413.8996839,457.6736214,500.1813466,582.1953507,902.8796005,995.4397699,6.026308118,177.3866842,288.24417,467.550935
16/10/2020,3:24:00 PM,559.0632313,452.0448121,416.2937238,466.4727439,499.854878,664.7375997,995.724078,920.4888832,7.00009326,188.4640418,330.3669875,513.281468
16/10/2020,3:25:00 PM,526.5051846,395.6538854,449.937647,463.861824,397.0145155,635.3846968,1008.185757,890.8374111,6.270628234,162.9739978,290.0461883,492.9322133
16/10/2020,3:26:00 PM,454.7406421,484.4044976,495.034401,446.1823983,474.5806071,657.696537,752.487671,980.1154737,5.680181992,171.3284348,298.3416198,521.58218
16/10/2020,3:27:00 PM,517.1586256,411.4121816,393.8749589,498.2147324,472.9486895,565.9847184,947.0038332,899.3059588,5.352693246,195.4882823,325.3472807,481.7758758
16/10/2020,3:28:00 PM,468.4925142,420.8162108,439.0663756,468.3780815,469.5311431,589.0746008,885.3732707,1054.755311,6.116454309,138.6239317,324.0731616,508.644108
16/10/2020,3:29:00 PM,576.6226352,445.7350019,483.8220123,527.8564837,487.097194,615.7677516,937.6964287,857.5370812,5.69655776,169.5206637,319.2701865,528.5176546
16/10/2020,3:30:00 PM,557.24162,434.9935287,418.6471021,523.4182644,465.0913113,711.8014041,946.8132391,796.0365176,5.34058365,161.5741514,298.4256016,446.8474523
16/10/2020,3:31:00 PM,543.4213257,415.2887596,435.4287497,479.1129309,485.4933035,659.8122854,861.2171702,904.4314566,6.338105205,172.1375565,265.0257805,515.586211
16/10/2020,3:32:00 PM,513.499723,393.2758846,421.3925994,433.3974704,451.6005006,706.7004766,970.9666902,861.6529995,5.368237956,182.6183895,293.0197299,486.9117078
16/10/2020,3:33:00 PM,542.1634931,434.3811126,445.3444924,536.4196102,444.2213093,676.1901179,867.3882511,1039.703328,6.504108416,172.3738877,307.770152,524.2213582
16/10/2020,3:34:00 PM,475.846151,456.0923828,447.8850159,462.7743266,474.6301746,598.8588961,1070.953418,951.4703223,6.275688927,166.7469822,375.1804628,536.1349876
16/10/2020,3:35:00 PM,504.1567427,386.2349181,471.4626536,550.0430941,438.7217813,652.1077527,1047.098397,954.5473351,6.022362617,158.1848483,312.2794821,528.4005949
16/10/2020,3:36:00 PM,546.5913995,487.5635308,380.7919583,455.4154333,491.2492283,715.6870464,1082.195746,971.6550657,6.731202223,189.5676242,316.0836536,537.1156046
16/10/2020,3:37:00 PM,493.2617059,369.0963334,402.339008,524.902328,469.9097377,606.540109,985.1162737,898.8348585,5.550256489,180.7064321,257.6536572,499.4426668
16/10/2020,3:38:00 PM,528.2175715,344.9996642,424.3345868,511.6031391,464.0337896,522.370152,1052.291325,994.008125,6.086121723,174.3788281,342.6417495,504.2826381
16/10/2020,3:39:00 PM,466.270929,413.528592,439.5134142,444.3306655,416.5630213,709.6509188,1005.716417,771.7585637,5.962300869,174.8616004,339.3904172,507.0778817
16/10/2020,3:40:00 PM,545.6528072,427.9039851,437.5412114,519.457366,413.3392925,691.9091365,837.5632197,960.8436273,5.781629055,197.4799156,337.5306916,522.1058338
16/10/2020,3:41:00 PM,504.7019051,455.453894,429.1088194,429.8906921,558.496324,579.0115499,911.2614388,918.8327013,6.489486328,164.4691211,330.5112022,547.5464011
16/10/2020,3:42:00 PM,512.0885125,454.2177048,443.6615384,513.0673083,469.1603643,637.3337572,929.9358483,869.1546266,6.739017633,166.3850476,279.9617467,506.4269523
16/10/2020,3:43:00 PM,538.5318338,466.6796065,464.7290058,463.714104,478.3882843,727.6149061,871.0303382,921.5993497,6.294367447,183.0494955,312.5716428,534.563853
16/10/2020,3:44:00 PM,555.0410594,423.4248401,472.1806898,417.6766649,483.7381446,617.7735609,962.9961039,956.9248422,6.767544878,180.1980385,310.060062,510.5985725
16/10/2020,3:45:00 PM,551.6694961,416.496565,432.5876315,480.9204756,470.0657686,650.5723969,1071.766528,955.4910186,5.820877712,155.3156239,325.5047678,554.7379155
16/10/2020,3:46:00 PM,502.8301352,426.5330604,419.9541035,445.5758724,456.101535,751.8395117,946.0342257,966.7934866,5.977171724,197.9505471,298.9112625,456.1565493
16/10/2020,3:47:00 PM,603.2997139,398.924986,403.1211449,479.022647,519.7509644,621.860773,997.6853828,879.9685837,5.631937202,171.4062497,289.095831,515.7857476
16/10/2020,3:48:00 PM,525.6903776,422.5243583,411.7466025,469.5827929,465.2614779,595.0992999,986.8142052,806.6135407,5.417880139,194.4832607,294.8584237,568.029116
16/10/2020,3:49:00 PM,515.3978251,477.4760057,450.1919742,453.6187388,419.4209486,612.1475941,960.7607117,1012.539436,6.623512124,172.6701899,328.5713553,511.2688835
16/10/2020,3:50:00 PM,505.7734002,451.1347539,351.6000842,541.2940435,484.1657187,571.5935944,899.6097808,889.9704746,6.458178285,173.8860772,309.9028332,458.8674519
